subject_id,session_id,timestamp_s,activity_label,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_uT,mag_y_uT,mag_z_uT,euler_heading_deg,euler_roll_deg,euler_pitch_deg,quat_w,quat_x,quat_y,quat_z,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,temperature_c
1,1,1.4300,LYING,-0.7123609,9.6627707,2.0444324,0.2021610,-1.0520487,-0.1634215,17.3631992,43.0992508,9.0222921,78.0000000,4.0000000,0.3909402,0.7767430,0.6288408,0.0292675,-0.0193131,0.0502032,0.0293151,0.0739216,-0.6840773,9.5689847,2.0339505,27.1167860
1,1,1.4400,LYING,-0.6390789,9.5956240,2.1063750,0.0809868,-0.7244019,0.1593142,17.4571070,42.2331830,9.1928643,78.0000000,4.0000000,0.3908127,0.7767429,0.6288409,0.0292668,-0.0193140,0.0982289,0.0206038,0.1372952,-0.6840773,9.5689847,2.0339505,27.1111689
1,1,1.4500,LYING,-0.7317492,9.6525006,2.1065710,-0.5022437,-1.4466394,0.2663328,16.9358102,41.9944875,9.0947290,78.0000000,4.0000000,0.3906844,0.7767429,0.6288409,0.0292661,-0.0193149,-0.0460012,0.1374551,0.1239291,-0.6840773,9.5689847,2.0339505,27.1308927
1,1,1.4600,LYING,-0.6890581,9.5867804,2.0934657,0.7105954,-0.4582683,-0.9281782,17.6955496,42.9064004,8.7439667,78.0000000,4.0000000,0.3905553,0.7767429,0.6288409,0.0292654,-0.0193158,0.0365277,0.0721575,0.0608667,-0.6840773,9.5689847,2.0339505,27.0507185
1,1,1.4700,LYING,-0.8222404,9.6229657,1.9478428,0.0916926,-1.1312256,-0.7884633,17.3272401,42.5175411,9.5275854,78.0000000,4.0000000,0.3904252,0.7767429,0.6288410,0.0292647,-0.0193166,-0.1055750,0.0823417,-0.0532633,-0.6840773,9.5689847,2.0339505,27.0584208
1,1,1.4800,LYING,-0.7559081,9.6457005,1.9945649,-0.0775436,-0.5398787,0.0263492,17.4471092,42.4575052,9.4612966,78.0000000,4.0000000,0.3902943,0.7767428,0.6288410,0.0292640,-0.0193175,-0.0638369,0.0938248,-0.0199075,-0.6840773,9.5689847,2.0339505,27.1658240
1,1,1.4900,LYING,-0.6833881,9.5008941,1.9916773,0.3902926,-1.0637121,0.6182287,16.6291541,42.2312151,8.6023977,78.0000000,4.0000000,0.3901625,0.7767428,0.6288410,0.0292633,-0.0193184,-0.0413353,-0.1373107,-0.0494392,-0.6840773,9.5689847,2.0339505,27.0515689
1,1,1.5000,LYING,-0.8036653,9.5389930,1.9765792,-0.2999831,-0.8522063,-1.3837681,17.5352306,42.1884784,9.3827041,78.0000000,4.0000000,0.3900298,0.7767428,0.6288411,0.0292625,-0.0193193,-0.1042357,-0.0179654,0.0097207,-0.6840773,9.5689847,2.0339505,27.1193630
1,1,1.5100,LYING,-0.6570004,9.6999338,1.9392774,0.2983106,0.1975807,0.0252640,17.1496333,42.5274154,9.0670063,78.0000000,4.0000000,0.3898962,0.7767428,0.6288411,0.0292618,-0.0193202,0.0336279,0.0897012,-0.0662206,-0.6840773,9.5689847,2.0339505,27.1068034
1,1,1.5200,LYING,-0.7538982,9.5745271,1.9761428,0.3289988,-0.3378480,0.0540254,16.9412223,42.4461672,9.3449079,78.0000000,4.0000000,0.3897618,0.7767428,0.6288411,0.0292611,-0.0193211,-0.0213963,-0.0212736,-0.0308885,-0.6840773,9.5689847,2.0339505,27.0518254
1,1,1.5300,LYING,-0.5852538,9.5096157,2.0656955,1.3333450,-0.4141602,-0.3566128,16.9246467,42.2223687,8.6471661,78.0000000,4.0000000,0.3896265,0.7767427,0.6288412,0.0292603,-0.0193221,0.1082163,-0.0871412,-0.0016975,-0.6840773,9.5689847,2.0339505,27.0732163
1,1,1.5400,LYING,-0.6899465,9.6596416,2.0881457,1.6346874,0.0153219,-0.3956889,17.6316426,42.3552004,8.7237891,78.0000000,4.0000000,0.3894903,0.7767427,0.6288412,0.0292596,-0.0193230,0.0189621,0.1144163,0.0289170,-0.6840773,9.5689847,2.0339505,27.1096647
1,1,1.5500,LYING,-0.6835772,9.6216235,1.9850511,0.7351460,-0.4238875,-0.4438760,16.9471125,42.6570700,9.0554610,78.0000000,4.0000000,0.3893532,0.7767427,0.6288412,0.0292588,-0.0193239,0.0339323,-0.0128675,-0.0850500,-0.6840773,9.5689847,2.0339505,27.0589511
1,1,1.5600,LYING,-0.6673444,9.6161619,1.9545524,1.7480912,-0.4436363,0.7377091,17.2449363,41.6548213,8.7142202,78.0000000,4.0000000,0.3892152,0.7767427,0.6288413,0.0292581,-0.0193248,0.0128173,0.0159931,-0.0301366,-0.6840773,9.5689847,2.0339505,27.0808618
1,1,1.5700,LYING,-0.7726391,9.5752138,2.1161080,0.5386405,-1.1925001,0.7747165,17.3505785,42.5455867,9.2768243,78.0000000,4.0000000,0.3890764,0.7767426,0.6288413,0.0292573,-0.0193258,0.0601756,-0.0367332,0.0531546,-0.6840773,9.5689847,2.0339505,27.0802404
1,1,1.5800,LYING,-0.7409042,9.6200686,2.0572013,-0.3088755,0.1771221,-0.2120726,17.4569817,42.6808877,9.0276251,78.0000000,4.0000000,0.3889367,0.7767426,0.6288413,0.0292565,-0.0193267,-0.0510514,-0.0052215,-0.0536869,-0.6840773,9.5689847,2.0339505,27.1304584
1,1,1.5900,LYING,-0.5554719,9.5412865,1.9056746,0.0889224,-0.4750508,1.0820757,17.1602689,41.6952998,8.2090174,78.0000000,4.0000000,0.3887961,0.7767426,0.6288414,0.0292558,-0.0193277,0.0615020,-0.0380619,-0.0914026,-0.6840773,9.5689847,2.0339505,27.0602323
1,1,1.6000,LYING,-0.8050074,9.5464467,2.1560823,0.4918393,0.4596644,-0.2363852,16.7344950,42.3628784,8.5150968,78.0000000,4.0000000,0.3886547,0.7767426,0.6288414,0.0292550,-0.0193286,-0.0167649,-0.0867258,0.0876205,-0.6840773,9.5689847,2.0339505,27.0773085
1,1,1.6100,LYING,-0.7237708,9.6004337,2.0992599,0.1837448,-0.4962519,-0.0588931,16.7314846,42.3036801,9.1911061,78.0000000,4.0000000,0.3885124,0.7767425,0.6288415,0.0292542,-0.0193296,-0.1132657,-0.0135669,0.0943731,-0.6840773,9.5689847,2.0339505,27.1036428
1,1,1.6200,LYING,-0.8099022,9.6840647,1.9063939,-1.1278765,-0.0359591,0.1596511,16.5177569,42.5473763,8.3204778,78.0000000,4.0000000,0.3883692,0.7767425,0.6288415,0.0292534,-0.0193306,-0.0401044,0.1057053,-0.0343984,-0.6840773,9.5689847,2.0339505,27.1082046
1,1,1.6300,LYING,-0.7783132,9.5722649,1.9965741,-0.7566871,-0.1493600,0.1217843,16.6693406,42.1163131,8.5662400,78.0000000,4.0000000,0.3882251,0.7767425,0.6288415,0.0292526,-0.0193316,-0.0138541,-0.1155917,0.0138508,-0.6840773,9.5689847,2.0339505,27.1237933
1,1,1.6400,LYING,-0.6134060,9.4960302,2.0855598,-0.0186821,-0.4978815,-0.8022027,16.9578872,41.7372927,8.5645888,78.0000000,4.0000000,0.3880802,0.7767425,0.6288416,0.0292518,-0.0193325,0.0815734,-0.0685622,-0.0474459,-0.6840773,9.5689847,2.0339505,27.0848157
1,1,1.6500,LYING,-0.7528669,9.5273942,2.0790086,-0.2877441,-0.1883320,-0.3448683,16.8839057,42.8488668,9.5694314,78.0000000,4.0000000,0.3879343,0.7767424,0.6288416,0.0292510,-0.0193335,-0.0196926,-0.0334869,0.0777083,-0.6840773,9.5689847,2.0339505,27.0976367
1,1,1.6600,LYING,-0.6948274,9.5485827,2.0639949,0.8189299,-1.4523321,-1.3070748,17.1741778,42.5551847,8.1959393,78.0000000,4.0000000,0.3877876,0.7767424,0.6288416,0.0292502,-0.0193345,0.0314769,-0.0283968,0.0141439,-0.6840773,9.5689847,2.0339505,27.1002894
1,1,1.6700,LYING,-0.5897251,9.6739984,1.9256244,0.8432135,-1.4332453,-0.2724764,17.2608482,42.2845520,8.7200894,78.0000000,4.0000000,0.3876401,0.7767424,0.6288417,0.0292494,-0.0193355,0.0988316,0.0895873,-0.0840742,-0.6840773,9.5689847,2.0339505,27.1187418
1,1,1.6800,LYING,-0.7997136,9.6274355,2.0409680,0.0763942,-0.8058094,0.5966643,16.8385098,42.4116785,8.9014940,78.0000000,4.0000000,0.3874916,0.7767424,0.6288417,0.0292486,-0.0193365,-0.0195641,0.0487732,0.0063435,-0.6840773,9.5689847,2.0339505,27.0956178
1,1,1.6900,LYING,-0.6401231,9.5455058,2.0583076,1.2641079,-1.1559839,0.3639607,17.2680256,42.2294056,9.0925620,78.0000000,4.0000000,0.3873423,0.7767423,0.6288418,0.0292478,-0.0193375,0.0740178,-0.0480626,0.0453973,-0.6840773,9.5689847,2.0339505,27.0742030
1,1,1.7000,LYING,-0.7291470,9.5334710,1.9962441,0.6139113,-0.2940436,-0.0235073,17.0090415,42.2010291,8.5605552,78.0000000,4.0000000,0.3871922,0.7767423,0.6288418,0.0292470,-0.0193386,0.0014378,0.0344960,0.0280238,-0.6840773,9.5689847,2.0339505,27.1084529
1,1,1.7100,LYING,-0.6889727,9.5675174,2.0416712,0.5293293,-0.9002003,0.3589116,17.1686482,42.3230829,8.3116449,78.0000000,4.0000000,0.3870411,0.7767423,0.6288418,0.0292461,-0.0193396,0.0571439,-0.0182431,-0.0077485,-0.6840773,9.5689847,2.0339505,27.1290785
1,1,1.7200,LYING,-0.7392737,9.5370040,2.0896047,0.5446589,0.0889305,-0.1299645,17.0996234,42.0365483,8.9580639,78.0000000,4.0000000,0.3868892,0.7767423,0.6288419,0.0292453,-0.0193406,-0.0372945,-0.0529405,0.0535741,-0.6840773,9.5689847,2.0339505,27.1069543
1,1,1.7300,LYING,-0.7822257,9.6706335,2.0509231,-0.1753345,-0.2893340,-0.1204907,17.5394515,42.2883503,8.8345822,78.0000000,4.0000000,0.3867364,0.7767422,0.6288419,0.0292445,-0.0193416,-0.0107064,0.0068451,0.0580006,-0.6840773,9.5689847,2.0339505,27.1074804
1,1,1.7400,LYING,-0.6316968,9.6124460,1.9342396,1.0836654,-1.3963149,-0.1297002,17.3131725,42.4564364,9.0129370,78.0000000,4.0000000,0.3865827,0.7767422,0.6288419,0.0292436,-0.0193427,0.0399109,0.0504049,-0.1090662,-0.6840773,9.5689847,2.0339505,27.1021415
1,1,1.7500,LYING,-0.7527027,9.5198172,2.0896947,1.2071641,-0.3808097,-0.3949980,17.3922190,41.8443585,9.1700565,78.0000000,4.0000000,0.3864282,0.7767422,0.6288420,0.0292428,-0.0193437,-0.0069190,-0.0656754,0.0186334,-0.6840773,9.5689847,2.0339505,27.1605831
1,1,1.7600,LYING,-0.7037810,9.5142332,1.9987156,0.1835963,-0.8870023,0.1286422,17.2043451,42.6698097,9.0431466,78.0000000,4.0000000,0.3862728,0.7767422,0.6288420,0.0292419,-0.0193448,-0.0363120,-0.0308920,-0.0488573,-0.6840773,9.5689847,2.0339505,27.1236755
1,1,1.7700,LYING,-0.7465110,9.5158568,1.9876519,0.4475930,-0.3832956,-0.1486911,17.3727057,42.6491305,9.0080746,78.0000000,4.0000000,0.3861165,0.7767421,0.6288421,0.0292410,-0.0193458,-0.0264626,-0.0228878,-0.0170846,-0.6840773,9.5689847,2.0339505,27.1481707
1,1,1.7800,LYING,-0.7278554,9.6632116,2.0062872,0.2877705,-1.2620744,0.6773041,16.8100370,42.6889098,8.5341210,78.0000000,4.0000000,0.3859594,0.7767421,0.6288421,0.0292402,-0.0193469,-0.0733985,0.0344757,-0.0105312,-0.6840773,9.5689847,2.0339505,27.1703019
1,1,1.7900,LYING,-0.7488086,9.6378904,1.9934192,-0.3904549,-0.3105489,-0.1605900,16.8338856,42.2363154,8.6034157,78.0000000,4.0000000,0.3858014,0.7767421,0.6288421,0.0292393,-0.0193480,-0.0268368,0.0919681,-0.0319327,-0.6840773,9.5689847,2.0339505,27.1608073
1,1,1.8000,LYING,-0.6401781,9.7164725,2.0504735,-0.2521255,-0.9062885,0.0225514,17.2922522,42.4880766,8.7709178,78.0000000,4.0000000,0.3856425,0.7767421,0.6288422,0.0292384,-0.0193491,0.0575254,0.0707617,-0.0002024,-0.6840773,9.5689847,2.0339505,27.0707713
1,1,1.8100,LYING,-0.6531671,9.5459553,1.9771950,0.5593900,-0.8232788,-1.5304693,17.0277987,41.4412958,9.0569328,78.0000000,4.0000000,0.3854827,0.7767420,0.6288422,0.0292376,-0.0193501,0.0347398,-0.0284190,-0.0499558,-0.6840773,9.5689847,2.0339505,27.0896033
1,1,1.8200,LYING,-0.6936496,9.6629682,1.9437171,0.7602616,-0.1487926,0.5465855,17.4651445,42.1342161,8.9786740,78.0000000,4.0000000,0.3853221,0.7767420,0.6288423,0.0292367,-0.0193512,-0.0270315,0.0718705,-0.0706183,-0.6840773,9.5689847,2.0339505,27.1522644
1,1,1.8300,LYING,-0.6839703,9.6691948,1.9996641,0.2446932,-1.0848422,0.4006277,17.4431141,42.2362754,9.1593836,78.0000000,4.0000000,0.3851607,0.7767420,0.6288423,0.0292358,-0.0193523,0.0694350,0.0517287,0.0033636,-0.6840773,9.5689847,2.0339505,27.0915807
1,1,1.8400,LYING,-0.7119399,9.5764262,2.0384423,0.0667295,-0.4254933,-0.8047608,17.6527530,42.2830140,8.7712075,78.0000000,4.0000000,0.3849983,0.7767420,0.6288424,0.0292349,-0.0193534,0.0225819,0.0199991,-0.0249236,-0.6840773,9.5689847,2.0339505,27.0835302
1,1,1.8500,LYING,-0.7159588,9.5804032,1.9802998,0.7669260,-1.4762320,0.3623051,16.9770914,42.5901608,8.8517810,78.0000000,4.0000000,0.3848351,0.7767419,0.6288424,0.0292340,-0.0193545,0.0268377,0.0612367,-0.0762199,-0.6840773,9.5689847,2.0339505,27.1232418
1,1,1.8600,LYING,-0.6845819,9.5020326,2.0516368,0.1104418,-0.2231208,-0.5402524,17.4395356,42.2516582,9.3939323,78.0000000,4.0000000,0.3846710,0.7767419,0.6288424,0.0292331,-0.0193556,0.0549379,-0.0518448,-0.0895231,-0.6840773,9.5689847,2.0339505,27.0952160
1,1,1.8700,LYING,-0.6675237,9.6131313,1.9829220,0.6302025,-0.2517230,1.1192577,17.4869392,42.2721672,8.9970913,78.0000000,4.0000000,0.3845061,0.7767419,0.6288425,0.0292322,-0.0193568,0.0602850,-0.0156320,0.0260272,-0.6840773,9.5689847,2.0339505,27.1824853
1,1,1.8800,LYING,-0.7500026,9.5125044,1.9986243,-0.2448614,-0.5935411,-0.1721661,16.8993473,41.9991540,8.1950773,78.0000000,4.0000000,0.3843403,0.7767418,0.6288425,0.0292313,-0.0193579,-0.0111673,-0.0664199,-0.0254385,-0.6840773,9.5689847,2.0339505,27.0929816
1,1,1.8900,LYING,-0.6338161,9.5656467,2.0451341,-0.2369472,-1.3615075,-0.9178852,16.7426596,41.7848634,8.9941683,78.0000000,4.0000000,0.3841736,0.7767418,0.6288426,0.0292304,-0.0193590,0.0349211,-0.0356375,0.0404734,-0.6840773,9.5689847,2.0339505,27.1141494
1,1,1.9000,LYING,-0.6655107,9.5996792,1.9703037,-0.1321586,-1.5096449,-1.9393400,17.4800330,42.6180144,8.9172153,78.0000000,4.0000000,0.3840061,0.7767418,0.6288426,0.0292295,-0.0193602,0.0492630,0.0247281,-0.0481120,-0.6840773,9.5689847,2.0339505,27.0903554
1,1,1.9100,LYING,-0.6126370,9.5728689,2.0125780,0.6454599,-1.7788330,0.6658147,17.0043399,42.1146787,8.4292861,78.0000000,4.0000000,0.3838377,0.7767418,0.6288426,0.0292285,-0.0193613,0.0245829,-0.0741864,-0.0805311,-0.6840773,9.5689847,2.0339505,27.1537725
1,1,1.9200,LYING,-0.6275320,9.6098970,1.9989053,0.9216017,-0.3214184,-0.0500304,16.5987371,42.0566229,9.0455219,78.0000000,4.0000000,0.3836684,0.7767417,0.6288427,0.0292276,-0.0193624,0.0608084,0.0210559,-0.0236631,-0.6840773,9.5689847,2.0339505,27.1436646
1,1,1.9300,LYING,-0.6142160,9.4984741,1.9615464,0.1258109,-0.4498732,-0.9496962,16.1418605,42.6055048,8.0932053,78.0000000,4.0000000,0.3834983,0.7767417,0.6288427,0.0292267,-0.0193636,0.0577234,-0.0934880,-0.0011767,-0.6840773,9.5689847,2.0339505,27.1371585
1,1,1.9400,LYING,-0.6616732,9.4689306,2.1806464,0.6890458,-0.6585292,-0.4721842,17.3653821,42.6840899,8.6585689,78.0000000,4.0000000,0.3833273,0.7767417,0.6288428,0.0292257,-0.0193648,0.0195792,-0.0516829,0.1289395,-0.6840773,9.5689847,2.0339505,27.0851764
1,1,1.9500,LYING,-0.6268877,9.8129750,1.9617385,-0.7183828,0.2559259,-0.5660170,16.9707552,42.8946658,8.7718674,78.0000000,4.0000000,0.3831554,0.7767416,0.6288428,0.0292248,-0.0193659,0.0216577,0.1823046,-0.1094503,-0.6840773,9.5689847,2.0339505,27.0924535
1,1,1.9600,LYING,-0.5970980,9.5545516,1.9331188,0.6665728,-0.5383660,-0.0350577,17.2616097,42.1299259,8.8122832,78.0000000,4.0000000,0.3829827,0.7767416,0.6288429,0.0292239,-0.0193671,0.1178454,-0.0466885,-0.0739326,-0.6840773,9.5689847,2.0339505,27.1382661
1,1,1.9700,LYING,-0.6569515,9.7180400,1.8698006,1.1193521,-0.2855955,0.5232655,17.3726285,42.6114244,8.8656777,78.0000000,4.0000000,0.3828091,0.7767416,0.6288429,0.0292229,-0.0193683,0.0598022,0.1020695,-0.0865804,-0.6840773,9.5689847,2.0339505,27.1171783
1,1,1.9800,LYING,-0.7198513,9.5043797,2.0087972,0.7249269,-0.7244150,-1.4920814,16.7357000,42.3504916,9.3716961,78.0000000,4.0000000,0.3826347,0.7767416,0.6288430,0.0292219,-0.0193694,0.0191707,-0.0499363,0.0015304,-0.6840773,9.5689847,2.0339505,27.1294469
1,1,1.9900,LYING,-0.6572641,9.5948043,2.0733815,0.4632241,-1.9611230,-0.2141906,17.0143453,42.6603546,9.1236141,78.0000000,4.0000000,0.3824594,0.7767415,0.6288430,0.0292210,-0.0193706,0.0251920,0.0076775,-0.0539237,-0.6840773,9.5689847,2.0339505,27.1474760
1,1,0.0000,WALKING,-0.0801525,0.2463795,10.3195868,0.5237616,-2.3846129,-2.7988112,19.6252410,0.8141546,43.2030389,0.0000000,0.0000000,-0.0147901,1.0000000,0.0000000,0.0000000,-0.0001291,-0.0601303,0.1988973,0.4910887,0.0000000,0.0000000,9.8066500,26.9754147
1,1,0.0100,WALKING,0.1018085,0.2059878,10.3441918,0.2096591,0.4102106,-0.3658135,19.6283350,0.8680513,43.9966547,0.0000000,0.0000000,-0.0141905,1.0000000,0.0000000,0.0000000,-0.0001238,0.0917055,0.2160717,0.5300727,0.0000000,0.0000000,9.8066500,27.0289583
1,1,0.0200,WALKING,0.1913618,0.2404858,10.2349102,0.1407133,2.4020032,0.6313464,19.0991369,0.6968994,43.1367634,0.0000000,0.0000000,-0.0135908,1.0000000,0.0000000,0.0000000,-0.0001186,0.2396242,0.2863410,0.5045314,0.0000000,0.0000000,9.8066500,27.0157862
1,1,0.0300,WALKING,0.3736797,0.2027623,10.3145875,0.8549870,4.0670514,3.1012191,19.2330118,0.1806587,42.6102461,0.0000000,0.0000000,-0.0129912,1.0000000,0.0000000,0.0000000,-0.0001134,0.3918733,0.2894446,0.4830505,0.0000000,0.0000000,9.8066500,26.9791015
1,1,0.0400,WALKING,0.4619844,0.2654409,10.2478901,0.2880757,6.3034117,4.3840890,19.1651502,0.2590073,43.4126354,0.0000000,0.0000000,-0.0123915,1.0000000,0.0000000,0.0000000,-0.0001081,0.4654736,0.3133023,0.5169342,0.0000000,0.0000000,9.8066500,27.0035433
1,1,0.0500,WALKING,0.4951507,0.3337233,10.2345746,0.1973878,7.6313161,5.3135749,19.3763434,0.1129671,43.8394394,0.0000000,0.0000000,-0.0117918,1.0000000,0.0000000,0.0000000,-0.0001029,0.5852627,0.2601712,0.4139436,0.0000000,0.0000000,9.8066500,27.0039847
1,1,0.0600,WALKING,0.6966628,0.2111225,10.2138595,-0.0933885,10.2650915,6.2676790,19.4580504,0.5185411,42.8325921,0.0000000,0.0000000,-0.0111920,1.0000000,0.0000000,0.0000000,-0.0000977,0.7496972,0.2989962,0.4310774,0.0000000,0.0000000,9.8066500,27.0204643
1,1,0.0700,WALKING,0.7713315,0.2030811,10.1857553,0.0673545,11.1806635,5.9030198,19.7192988,0.4994997,43.2040625,0.0000000,0.0000000,-0.0105922,1.0000000,0.0000000,0.0000000,-0.0000924,0.8061166,0.2500683,0.3751311,0.0000000,0.0000000,9.8066500,27.0130092
1,1,0.0800,WALKING,0.8962811,0.1769865,10.1008966,-0.2982506,12.6192076,5.3637099,18.9161606,0.6546075,42.9481611,0.0000000,0.0000000,-0.0099924,1.0000000,0.0000000,0.0000000,-0.0000872,0.8675925,0.2154093,0.2773087,0.0000000,0.0000000,9.8066500,26.9792256
1,1,0.0900,WALKING,0.9845310,0.0996773,10.0507240,0.9051784,13.3159895,5.3440699,19.2907120,0.5095935,44.0445337,0.0000000,0.0000000,-0.0093926,1.0000000,0.0000000,0.0000000,-0.0000820,0.9699044,0.1117205,0.2673649,0.0000000,0.0000000,9.8066500,27.0262669
1,1,0.1000,WALKING,1.0392217,0.0665082,9.9113030,0.4215191,15.1134112,5.0194847,19.5540409,-0.0304583,43.3697586,0.0000000,0.0000000,-0.0087928,1.0000000,0.0000000,0.0000000,-0.0000767,0.9968955,0.1030545,0.2222310,0.0000000,0.0000000,9.8066500,26.9990384
1,1,0.1100,WALKING,1.0655140,0.0257939,9.9269868,0.8500347,15.7582339,2.7396159,19.3621537,0.1967332,43.3263368,0.0000000,0.0000000,-0.0081929,1.0000000,0.0000000,0.0000000,-0.0000715,1.1283153,-0.0045923,0.2049377,0.0000000,0.0000000,9.8066500,27.0141335
1,1,0.1200,WALKING,1.1367281,-0.0459089,9.8965639,0.0949878,16.1494262,1.6010635,19.5284381,0.4580003,43.1991881,0.0000000,0.0000000,-0.0075930,1.0000000,0.0000000,0.0000000,-0.0000663,1.0907038,-0.0561924,0.1295898,0.0000000,0.0000000,9.8066500,27.0387798
1,1,0.1300,WALKING,1.2192623,-0.1378597,9.8339153,0.3256709,16.9513582,-0.3768363,19.5389958,0.6578965,43.1945171,0.0000000,0.0000000,-0.0069931,1.0000000,0.0000000,0.0000000,-0.0000610,1.1678575,-0.1152750,0.0967910,0.0000000,0.0000000,9.8066500,27.0082780
1,1,0.1400,WALKING,1.2118195,-0.2046259,9.7743956,-0.1265947,17.0709502,-2.0774019,19.2529237,1.0978553,42.8495011,0.0000000,0.0000000,-0.0063932,1.0000000,0.0000000,0.0000000,-0.0000558,1.1484969,-0.1909591,0.0246046,0.0000000,0.0000000,9.8066500,26.9862050
1,1,0.1500,WALKING,1.1187416,-0.2524612,9.7477731,0.3865784,17.2140634,-3.4444614,19.0516634,0.4011070,43.1751580,0.0000000,0.0000000,-0.0057933,1.0000000,0.0000000,0.0000000,-0.0000506,1.1813443,-0.2245298,-0.0429523,0.0000000,0.0000000,9.8066500,27.0349398
1,1,0.1600,WALKING,1.1873909,-0.2347338,9.6073927,0.4515342,16.7267237,-5.2907082,19.3534662,0.8656072,43.3247612,0.0000000,0.0000000,-0.0051933,1.0000000,0.0000000,0.0000000,-0.0000453,1.1692709,-0.2696828,-0.0971109,0.0000000,0.0000000,9.8066500,26.9657551
1,1,0.1700,WALKING,1.1159217,-0.2861431,9.5691576,0.1229652,15.9910088,-6.6894148,19.4959610,0.3466028,43.2248244,0.0000000,0.0000000,-0.0045934,1.0000000,0.0000000,0.0000000,-0.0000401,1.1030696,-0.2696840,-0.1930982,0.0000000,0.0000000,9.8066500,27.0571976
1,1,0.1800,WALKING,1.0401629,-0.3395713,9.5492101,0.7377209,15.4911626,-8.1977131,18.6728417,0.4654741,43.2592909,0.0000000,0.0000000,-0.0039934,1.0000000,0.0000000,0.0000000,-0.0000348,1.0837161,-0.2712826,-0.2153480,0.0000000,0.0000000,9.8066500,27.0062395
1,1,0.1900,WALKING,1.0166388,-0.2657357,9.4864480,0.2292953,14.1096489,-9.3682577,19.8063866,0.7333045,43.3083296,0.0000000,0.0000000,-0.0033934,1.0000000,0.0000000,0.0000000,-0.0000296,1.0232199,-0.3217637,-0.3101494,0.0000000,0.0000000,9.8066500,27.0536540
1,1,0.2000,WALKING,0.9400085,-0.2493230,9.3998639,0.1459156,12.6043667,-9.8354150,19.2355099,0.9629969,43.1011041,0.0000000,0.0000000,-0.0027934,1.0000000,0.0000000,0.0000000,-0.0000244,0.9430861,-0.2855471,-0.2984200,0.0000000,0.0000000,9.8066500,26.9758690
1,1,0.2100,WALKING,0.8202561,-0.2267403,9.4248048,0.5196753,12.0712006,-9.7845998,19.0000391,1.2541566,43.4747517,0.0000000,0.0000000,-0.0021934,1.0000000,0.0000000,0.0000000,-0.0000191,0.8304984,-0.2043623,-0.3608073,0.0000000,0.0000000,9.8066500,26.9536566
1,1,0.2200,WALKING,0.7662481,-0.2498413,9.3225254,0.0568103,9.6582556,-9.5291027,19.0376208,0.7630375,43.9798274,0.0000000,0.0000000,-0.0015935,1.0000000,0.0000000,0.0000000,-0.0000139,0.7355220,-0.1660311,-0.3887041,0.0000000,0.0000000,9.8066500,27.0485483
1,1,0.2300,WALKING,0.6812373,-0.1183599,9.2848150,-0.2928555,9.0915849,-9.1498519,20.1917341,0.2373790,43.3556141,0.0000000,0.0000000,-0.0009935,1.0000000,0.0000000,0.0000000,-0.0000087,0.6118853,-0.0792815,-0.4270407,0.0000000,0.0000000,9.8066500,27.0380130
1,1,0.2400,WALKING,0.5101049,-0.0247058,9.3020771,-0.3593305,7.1338654,-7.8681117,19.7925278,0.1861997,43.3166790,0.0000000,0.0000000,-0.0003935,1.0000000,0.0000000,0.0000000,-0.0000034,0.5323808,-0.0631550,-0.5068666,0.0000000,0.0000000,9.8066500,27.0372355
1,1,0.2500,WALKING,0.4284518,-0.0056817,9.2648961,-0.1846765,4.8752475,-6.3292335,19.5501842,0.6684575,43.1548324,0.0000000,0.0000000,0.0002065,1.0000000,0.0000000,0.0000000,0.0000018,0.4412364,0.0245496,-0.5683194,0.0000000,0.0000000,9.8066500,27.0288360
1,1,0.2600,WALKING,0.2828576,0.0089050,9.2265970,0.1045349,3.1185679,-5.9148693,19.3654195,0.8556393,43.6107814,0.0000000,0.0000000,0.0008065,1.0000000,0.0000000,0.0000000,0.0000070,0.2867367,0.0773410,-0.4885846,0.0000000,0.0000000,9.8066500,26.9491466
1,1,0.2700,WALKING,0.0889267,0.1469979,9.2569193,-0.4676352,0.7874686,-3.6706147,19.6067429,-0.0745593,43.5134948,0.0000000,0.0000000,0.0014065,1.0000000,0.0000000,0.0000000,0.0000123,0.1568543,0.1565962,-0.4805722,0.0000000,0.0000000,9.8066500,27.0333917
1,1,0.2800,WALKING,0.0070406,0.1474225,9.2179814,0.6416784,-0.8891868,-2.4880133,19.3098901,0.8246364,43.4572028,0.0000000,0.0000000,0.0020065,1.0000000,0.0000000,0.0000000,0.0000175,0.0508848,0.2201354,-0.4973875,0.0000000,0.0000000,9.8066500,26.9880132
1,1,0.2900,WALKING,-0.1676538,0.2260084,9.2123998,0.5316613,-3.3564903,-0.1146447,18.4712757,-0.0780835,43.1996744,0.0000000,0.0000000,0.0026065,1.0000000,0.0000000,0.0000000,0.0000227,-0.1317628,0.2110021,-0.5443246,0.0000000,0.0000000,9.8066500,26.9946905
